Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
5.79064587973274e-06,0.05000000000009164,0.9000000000001414,0.049999999999767036,0.02548869121917293,0.9745113087825608
5.812917594654789e-06,0.050000000000058775,0.9000000000000946,0.049999999999846605,0.02548869121917293,0.9745113087825608
5.835189309576838e-06,0.05000000000009708,0.9000000000001513,0.049999999999751535,0.02548869121917293,0.9745113087825608
5.857461024498887e-06,0.05000000000003624,0.900000000000057,0.04999999999990674,0.02548869121917293,0.9745113087825608
5.879732739420936e-06,0.05000000000004112,0.9000000000000586,0.049999999999900215,0.02548869121917293,0.9745113087825608
5.902004454342985e-06,0.05000000000000171,0.900000000000004,0.04999999999999428,0.02548869121917293,0.9745113087825608
5.924276169265034e-06,0.05000000000001237,0.9000000000000199,0.04999999999996773,0.02548869121917293,0.9745113087825608
5.946547884187083e-06,0.05000000000002358,0.9000000000000414,0.049999999999935006,0.02548869121917293,0.9745113087825608
5.968819599109132e-06,0.050000000000056555,0.9000000000000874,0.04999999999985601,0.02548869121917293,0.9745113087825608
5.991091314031181e-06,0.05000000000006566,0.9000000000001005,0.04999999999983383,0.02548869121917293,0.9745113087825608
6.01336302895323e-06,0.05000000000007099,0.9000000000001102,0.04999999999981889,0.02548869121917293,0.9745113087825608
6.035634743875279e-06,0.050000000000079425,0.9000000000001249,0.049999999999795645,0.02548869121917293,0.9745113087825608
6.057906458797328e-06,0.05000000000002136,0.9000000000000351,0.04999999999994357,0.02548869121917293,0.9745113087825608
6.080178173719377e-06,0.05000000000010674,0.9000000000001687,0.04999999999972462,0.02548869121917293,0.9745113087825608
6.102449888641426e-06,0.05000000000004412,0.9000000000000663,0.04999999999988961,0.02548869121917293,0.9745113087825608
6.124721603563475e-06,0.0500000000000177,0.9000000000000241,0.04999999999995822,0.02548869121917293,0.9745113087825608
6.146993318485524e-06,0.05000000000004623,0.9000000000000694,0.04999999999988436,0.02548869121917293,0.9745113087825608
6.169265033407573e-06,0.05000000000006877,0.9000000000001062,0.049999999999825046,0.02548869121917293,0.9745113087825608
6.191536748329622e-06,0.05000000000019733,0.9000000000003054,0.04999999999949723,0.02548869121917293,0.9745113087825608
6.213808463251671e-06,0.050000000000027134,0.900000000000042,0.04999999999993087,0.02548869121917293,0.9745113087825608
6.23608017817372e-06,0.05000000000002269,0.900000000000037,0.04999999999994026,0.02548869121917293,0.9745113087825608
6.258351893095769e-06,0.050000000000025135,0.9000000000000346,0.0499999999999403,0.02548869121917293,0.9745113087825608
6.280623608017817e-06,0.0500000000001537,0.900000000000243,0.0499999999996032,0.02548869121917293,0.9745113087825608
6.302895322939866e-06,0.05000000000003513,0.9000000000000526,0.04999999999991225,0.02548869121917293,0.9745113087825608
6.325167037861915e-06,0.05000000000004279,0.9000000000000662,0.04999999999989107,0.02548869121917293,0.9745113087825608
6.347438752783964e-06,0.05000000000018823,0.9000000000002949,0.0499999999995169,0.02548869121917293,0.9745113087825608
6.369710467706013e-06,0.05000000000004534,0.9000000000000722,0.04999999999988252,0.02548869121917293,0.9745113087825608
6.391982182628062e-06,0.05000000000002458,0.9000000000000393,0.04999999999993608,0.02548869121917293,0.9745113087825608
6.414253897550111e-06,0.050000000000053446,0.9000000000000823,0.049999999999864285,0.02548869121917293,0.9745113087825608
6.43652561247216e-06,0.04999999999920446,0.9000000000011311,0.04999999999966447,0.02548869121917293,0.9745113087825608
6.458797327394209e-06,0.0499999999438665,0.900000000053238,0.05000000000289555,0.025488691219294608,0.9745113087826209
6.481069042316258e-06,0.04999999747862416,0.9000000023900485,0.05000000013132737,0.025488691219294608,0.9745113087826209
6.503340757238307e-06,0.04999989576604735,0.9000000987945423,0.05000000543941027,0.025488691219294608,0.9745113087826209
6.525612472160356e-06,0.049995963818719624,0.9000038188467662,0.05000021733451418,0.025488691219294608,0.9745113087826209
6.547884187082405e-06,0.04985376756273352,0.9001246299266441,0.050021602510622355,0.025488691219294608,0.9745113087826209
6.570155902004454e-06,0.045513380790270896,0.9041916415320788,0.05029497767765039,0.017111600816116283,0.9828883991862793
6.592427616926503e-06,0.02940227683299579,0.9183495306895915,0.05224819247741273,0.0,1.0
6.614699331848552e-06,0.015914043301343384,0.9086622971315398,0.07542365956711683,0.0,1.0000000000000002
6.636971046770601e-06,0.003603398558012172,0.7313577291398634,0.2650388723021244,0.0,0.9999999999999998
6.65924276169265e-06,0.003912614533930547,0.4071800914136538,0.5889072940524156,0.0,1.0000000000000004
6.681514476614699e-06,0.005398418005092331,0.2223896899932685,0.7722118920016392,0.0,1.0000000000000002
6.703786191536748e-06,0.005786502109421221,0.14337490524951374,0.8508385926410651,0.0,1.0
6.726057906458797e-06,0.005769248942416816,0.0962831004604024,0.8979476505971808,0.0,1.0
6.748329621380846e-06,0.005380746101087963,0.06461969853276972,0.9299995553661423,0.0,1.0000000000000002
6.770601336302895e-06,0.006524301035041091,0.04232798156577453,0.9511477173991844,0.0,0.9999999999999999
6.792873051224944e-06,0.005251850937207925,0.026838828586593977,0.9679093204761982,0.0,1.0
6.815144766146993e-06,0.006446015468535071,0.016239044272858,0.9773149402586069,0.0,1.0
6.8374164810690424e-06,0.006562453315079431,0.00942828769659973,0.9840092589883208,0.0,1.0
6.8596881959910914e-06,0.0056791480148082885,0.005326040077665993,0.9889948119075257,0.0,1.0
6.8819599109131405e-06,0.00499548316272258,0.0030081635548523593,0.9919963532824251,0.0,0.9999999999999999
6.9042316258351895e-06,0.00560850490682685,0.001391607586725564,0.9929998875064476,0.0,1.0
6.9265033407572385e-06,0.005514153032229019,0.0010001028261949563,0.993485744141576,0.0,0.9999999999999999
6.9487750556792875e-06,0.0056292623366825945,0.0003710029004032668,0.9939997347629141,0.0,1.0
6.9710467706013365e-06,0.005997597369413632,1.9037774339630505e-06,0.9940004988531524,0.0,1.0
6.9933184855233855e-06,0.005038976642270154,1.0192508683541796e-06,0.9949600041068615,0.0,1.0
7.0155902004454345e-06,0.00499630171293175,2.3634611165369696e-06,0.9950013348259518,0.0,1.0
7.0378619153674836e-06,0.004994294234551777,5.822692199951388e-06,0.9949998830732483,0.0,0.9999999999999999
7.0601336302895326e-06,0.003993996137012901,9.95849045457741e-06,0.9959960453725325,0.0,0.9999999999999999
7.082405345211582e-06,0.0039843629957695414,1.6384594288695214e-05,0.9959992524099418,0.0,0.9999999999999999
7.104677060133631e-06,0.003976105082118542,2.2365022656196567e-05,0.9960015298952253,0.0,1.0000000000000002
7.12694877505568e-06,0.002987411273680851,1.8331712352579062e-05,0.9969942570139666,0.0,1.0000000000000002
7.149220489977729e-06,0.002980389207284717,1.8087662649239786e-05,0.9970015231300661,0.0,1.0000000000000002
7.171492204899778e-06,0.002982857212439516,1.8570503614801595e-05,0.9969985722839457,0.0,0.9999999999999999
7.193763919821827e-06,0.00228875591567812,1.589859390326263e-05,0.9976953454904186,0.0,0.9999999999999999
7.216035634743876e-06,0.0019513817326689553,4.972663077596051e-05,0.9979988916365551,0.0,0.9999999999999999
7.238307349665925e-06,0.00194671959124193,5.5594645828987935e-05,0.9979976857629291,0.0,1.0
7.260579064587974e-06,0.0019407171149797842,5.4900365911013125e-05,0.9980043825191092,0.0,1.0
7.282850779510023e-06,0.0012422705716065296,2.031453066299013e-05,0.9987374148977305,0.0,1.0
7.305122494432072e-06,0.000996992229239213,4.229864367548725e-06,0.9989987779063932,0.0,1.0
7.327394209354121e-06,0.0010045471643985726,3.3617681618904685e-06,0.9989920910674396,0.0,1.0
7.34966592427617e-06,0.0009997775245753626,3.184818024071135e-06,0.9989970376574006,0.0,1.0
7.371937639198219e-06,0.001003096001590098,3.1556369466793267e-06,0.9989937483614633,0.0,1.0
7.394209354120268e-06,0.0010000284230605727,3.141426314517051e-06,0.9989968301506249,0.0,1.0
7.416481069042316e-06,0.0009986694111312477,3.137021979670184e-06,0.9989981935668891,0.0,1.0
7.438752783964365e-06,0.0009883248825549584,3.1145960842686077e-06,0.9990085605213608,0.0,1.0
7.461024498886414e-06,0.0010186854359269804,3.1795822898679865e-06,0.9989781349817831,0.0,1.0000000000000002
7.483296213808463e-06,0.000995551253705984,3.1300256325815444e-06,0.9990013187206614,0.0,1.0
7.505567928730512e-06,0.0010004070269725718,3.1404194789692706e-06,0.9989964525535484,0.0,1.0
7.527839643652561e-06,0.000988451053367423,3.1148146982714444e-06,0.9990084341319343,0.0,1.0
7.55011135857461e-06,0.0010042733876282073,3.14871949051548e-06,0.9989925778928813,0.0,1.0000000000000002
7.572383073496659e-06,0.0009953753714484481,3.1296640011266696e-06,0.9990014949645504,0.0,1.0000000000000002
7.594654788418708e-06,0.0009952520056888403,3.12937799451195e-06,0.9990016186163166,0.0,1.0000000000000002
7.616926503340757e-06,0.0010065386100596152,3.153583930803956e-06,0.9989903078060096,0.0,1.0000000000000002
7.639198218262807e-06,0.0009768162340021425,3.089900527714374e-06,0.9990200938654702,0.0,1.0
7.661469933184856e-06,0.0010032955205822036,3.146650215322499e-06,0.9989935578292025,0.0,1.0000000000000002
7.683741648106905e-06,0.0009871158599004115,3.1119620798933066e-06,0.9990097721780197,0.0,1.0000000000000002
7.706013363028954e-06,0.000988679150892624,3.115355492672431e-06,0.9990082054936147,0.0,1.0000000000000002
